MOLECULE_NAME,SMILES,log_fu
134451519,CN(C)CCC1CCN(CC1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCC4CCC(CC4)CNC(=O)OC5CCOCC5,-0.745935547
134451520,CC(C)(C)COC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN(C)C,-1.8569852
134451809,CCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,-1.2644011
134452369,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)NC(=O)OCC3=C(C=CC=C3Cl)F,-2.698970004
134452683,C1CC(C1)COC2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CF)O)O)N,-0.642255675
134454745,COC[C@@H](CN1C(=O)C=NN(C1=O)C2=CC(=C(C=C2)Cl)C(=O)NCC3(CCCCCC3)O)O,-0.382475465
134455258,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC(=C4)CN,-1.8569852
134455575,COC1=CC(=NC=C1)CCC2=NC3=C(N2)C=C(C=N3)Br,-1.388276692
134456488,C1=CC=C(C=C1)CCNCCCSCCNC[C@@H](C2=C3C(=C(C=C2)O)NC(=O)S3)O,-0.326794718
134458429,CC(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,-0.924818145
134459120,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCO,-2.15490196
134459314,CC1=C(C=CC=C1NC(=O)C)NC2=NC(=NC=N2)N3CCC(CC3)OCC4=CC=C(C=C4)OC(F)(F)F,-1.924453039
134460298,C1=CC(=CC(=C1)Cl)CCNCCCSCCNC[C@@H](C2=C3C(=C(C=C2)O)NC(=O)S3)O,-0.804100348
134462194,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)[N+](=O)[O-],-0.604149624
134462195,CCS(=O)(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,-0.5172693
134464228,CC1=CC(=CC(=C1C2=CC=CC(=C2)COC3=CC4=C(C=C3)[C@@H](CO4)CC(=O)O)C)OCCCS(=O)(=O)C,-2.443697499
136920705,C[C@H](C1=NC2=C(C=CC=N2)C(=O)N1C3=CC=C(C=C3)Cl)N(CC4CCS(=O)(=O)CC4)C(=O)CC5=CC(=C(C=C5)C(F)(F)F)F,-0.960585881
136921051,CC1=CC2=C(C=C1)N(C(=C2S(=O)(=O)C3=CC=CC(=C3)OC)C)CC(=O)O,-2.200659451
136921635,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCCC4=CC=NC=C4)N5CCCCC5,-0.316322701
136921636,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCCC4=CC5=C(C=C4)N=CS5)N6CCCCC6,-1.368556231
136921703,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=C(C=C2)C(F)(F)F)C(C)(C)C)NC,-1.032452024
136921707,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)CSCC(=O)O)OC)OC,-0.898596649
136921818,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CC[C@@H]3[C@H]2CN(CC3)CCC4=CC=CC=C4)NC,-1.245651664
136921905,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CC3=CC=CC=C3)NC,-0.437350328
136921906,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCCN(C2)CC3=CC=CC=C3)NC,-0.705313376
136922025,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCCCC3)C)C(=O)N[C@@H](C)C(C)(C)C,-1.649751982
136922026,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCOC3)C)C(=O)N[C@@H](C)C(C)(C)C,-1.133122186
136922661,C1CN(CCC1NCC2=CC3=C(C=N2)OCCO3)CCN4C(=O)COC5=CC=CC=C54,-0.596707855
136922662,CC1=NC(=O)N(C2=C1C=CC(=C2)OC)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,-0.394264106
136922820,C1=CC=C(C(=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N)O,-2.585026652
136922822,C1=CC=C(C(=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N)Cl,-3.096910013
136923027,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)N(C)C2=CC=CC=C2,-0.745935547
136923029,CC(=O)NC1=CC(=C(C=C1OC)OC)S(=O)(=O)NCC2=CC=CC=C2N3CCC(CC3)CO,-0.898596649
136923218,COC1=CC=CC(=C1)CNCC2=CC=CC(=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,-0.863913903
136923373,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)OC(C4CC4)C(F)(F)F)N)O)O,-0.456677099
136923586,CC(=CCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](C)(C3=CC=CC=C3)N4CCCCC4)C,-1.068542129
136923588,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCC4=CC=CC=C4F)N5CCCCC5,-2.091514981
136923930,C1=CC(=CC(=C1)Br)NC2=NC(=NC3=C2NC=N3)N,-0.450261269
136924265,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NC(=O)C)OC3=CC=C(C=C3)Cl,-0.907279355
136924367,CC1=C(C2=C(C=CC=C2N1CC(=O)O)C3=NC=CN=C3)SC4=CC=C(C=C4)Cl,-1.906578315
136924495,CC(=O)C1=C(C=CC=N1)NC(=O)C2CCC(CC2)N3C(=O)[C@@H]4[C@@H]5CC[C@@H](C5)[C@@H]4C3=O,-1.886056648
136924799,CC1=C(C=CC(=C1)F)N2C(=CC(=N2)C(F)(F)F)C3=CC4=C(C=C3)OCC(=O)N4,-0.581864502
136924995,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CC(C3=CC=CC=C3)C4=CC=CC=C4)NC,-1.581698709
136924996,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CCC3=CC=CC=C3F)NC,-0.581864502
136925006,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)NCC(=O)O)OC)OC,-0.552686891
136925041,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCOCCC4=CC=CC=C4)N5CCCCC5,-1.600326279
136925206,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)CCCC3=CC=CC=C3)NC,-0.443818153
136925207,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CCCC3=CC=CC=C3)NC,-0.476383581
136925338,CC1=NN(C(=C1C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2=CC=C(C=C2)C3CC3)C4CCOCC4,-1.133122186
136925438,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2CC(F)(F)F)C)C(=O)N[C@@H](C)C(C)(C)C,-1.847711656
136925686,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=NN2C3=CC=CC=C3)C(=O)N(C)C4CCCCC4,-1.76700389
136925737,COC1=NC2=C(C=C1)N=CC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,-0.332080315
136925859,CC1CCCCC1NC(=O)C2=C(N(N=C2C)C3=CC=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)C,-2.180456064
136925860,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)NC4CCOCC4,-1.581698709
136925901,COC1=NC2=C(C(=CN=C2C=C1)F)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,-0.762456262
136925902,COC1=NC2=C(C=C1)C=CC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,-0.503485481
136925903,COC1=CC2=C(C=C1)N=NC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,-0.353890478
136926090,C1=CC=C(C(=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N)OCC#N,-2.958607315
136926472,C1=CC=NC(=C1)CCNCC2=CC=CC(=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,-0.754240644
136926572,C1=CC=C(C=C1)C2=NN=C3N2N=C(C=C3)NCCC4=CC=C(C=C4)S(=O)(=O)N,-1.493494968
136926809,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCC4=CC=CC=C4)N5CCCCC5,-1.619788758
136927532,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NS(=O)(=O)C)OC3=CC=C(C=C3)Cl,-1.427128398
136927636,CC1=CC2=C(C=C1)N(C(=C2SC3=CC(=CC=C3)Cl)C)CC(=O)O,-2.443697499
136927638,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)F)S(=O)(=O)C3=CC=C(C=C3)Cl,-2.366531544
136927645,C1C[C@H]2C[C@@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4CCC(CC4)C(=O)NC5=CC=CC6=C5N=CC=C6,-1.795880017
136928158,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCCC4=CC5=CC=CC=C5S4)N6CCCCC6,-2.494850022
136928228,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)S(=O)(=O)C2=CC=CC=C2)C(C)(C)C)NC,-0.388382889
136928229,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CCC3=CC=C(C=C3)F)NC,-0.57446578
136928230,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=C(C=C2)Br)C(C)(C)C)NC,-1.640164518
136928234,CC1CC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)C)OC)OC,-1.359518563
136928235,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)C)OC)OC,-1.552841969
136928444,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)C(=O)CC3=CC=CC=C3)NC,-0.424812155
136928540,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C(C)CCOC)C)C(=O)N[C@@H](C)C(C)(C)C,-0.996108834
136928930,CCC(CC)NC(=O)C1=C(N(N=N1)C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,-2.142667504
136929094,CCC(CC)NC(=O)C1=CN(N=C1NS(=O)(=O)C2=CC=C(C=C2)C)C3=CC=CC=C3,-2.886056648
136929095,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N[C@@H](C)C(C)(C)C,-1.954677021
136929122,COC1=CC2=C(C=C1)SCC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,-1.023191663
136929124,COC1=NC=C2C=CC(=O)N(C2=N1)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,-0.559878397
136929297,COCCC#CC1=CC(=CC=C1)C2(C3=NCC(CN3C(=N2)N)(F)F)C4=CC=C(C=C4)OC(F)F,-1.640164518
136929382,CC1=NC=CC(=C1Cl)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,-2.853871964
136929761,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC4=NOC(=C4)C5=CC=CC=C5)N6CCCCC6,-1.698970004
136929762,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC4=NC(=NO4)C5=CC=CC=C5)N6CCCCC6,-1.630784143
136930840,CC1=C(C2=C(N1CC(=O)O)C=CC(=C2)S(=O)(=O)C)SC3=CC=C(C=C3)Cl,-1.896196279
136930842,CC1=CC2=C(C=C1)N(C(=C2S(=O)(=O)C3=CC=C(C=C3)Cl)C)CC(=O)O,-2.283996656
136931465,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=CC=C2)C(C)(C)C)NC,-0.296021175
136931466,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N(C)[C@H]2CCCN(C2)CCC3=CC=CC=C3)NC,-0.57446578
136931467,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CCC3=CC(=CC=C3)F)NC,-0.552686891
136931472,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=S)NCC(=O)O)OC)OC,-0.510322708
136931509,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCCOC4=CC=C(C=C4)F)N5CCCCC5,-1.504455662
136931659,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)C3=CC=CC=C3)NC,-0.179798541
136931769,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCSCC3)C)C(=O)N[C@@H](C)C(C)(C)C,-1.274088368
136931770,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCOCC3)C)C(=O)N[C@@H](C)C(C)(C)C,-0.68131073
136931892,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C(C)C)C)C(=O)N[C@@H](C)C(C)(C)C,-1.3400838
136931893,CCC(CC)N1C(=C(C(=N1)C)C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2=CC=C(C=C2)C,-1.698970004
136932118,C1COCCN1C2=C(N=C(N=C2N)C3=NN(C4=C3C=CC=N4)CC5=CC=CC=C5F)N,-1.11463878
136932341,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)N[C@H](C)C(C)(C)C,-2.091514981
136932342,CC1=NN(C(=C1C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2=CC=C(C=C2)C#N)C3=CC=C(C=C3)F,-1.359518563
136932440,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2,-1.407823243
136932548,CCOC1=CC=CC=C1C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,-3.15490196
136932550,CC1=NC=CC(=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,-2.387216143
136932603,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC=CC5=CC=CC=C54,-1.512861625
136932737,COC1=CC(=C(C=C1NC(=O)CCC(=O)O)S(=O)(=O)NCC2=CC=CC=C2N3CCC(CC3)COC(=O)CCC(=O)O)OC,-0.821023053
136933164,COC1=CC=CC=C1CCNCC2=CC=CC(=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,-1.226213555
136933165,COC1=CC=CC=C1CCNCC2=CC=C(C=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,-1.349692477
136934308,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NC(=O)C)S(=O)(=O)C3=CC=C(C=C3)Cl,-1.368556231
136934843,C1CN(CCN1)C2=CC=C(C=C2)N(CC3=CC=CC=N3)C(=O)C4=CC=C(O4)C5=CC=C(C=C5)Cl,-1.571865206
136934870,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCC4=CNC5=CC=CC=C54)N6CCCCC6,-2.721246399
136934872,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCCC4=CN=CN=C4)N5CCCCC5,-0.110026362
136934920,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)S(=O)(=O)CC2=CC=CC=C2)C(C)(C)C)NC,-0.291154362
136934921,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=CC=C2OC)C(C)(C)C)NC,-0.589222767
136934922,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=C(C=C2)Cl)C(C)(C)C)NC,-1.53313238
136934929,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)CSC4=CC=NC=C4)OC)OC,-1.53313238
136934960,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CCOC4=CC=C(C=C4)Cl)N5CCCCC5,-2.124938737
136934963,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC(=O)NC4=CC=CC=C4)N5CCCCC5,-1.847711656
136934964,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC(=O)NC4=CC(=CC=C4)F)N5CCCCC5,-2.397940009
136935114,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)CCC3=CC=CC=C3)NC,-0.353890478
136935115,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)CC3=CC=CC=C3)NC,-0.173148052
136935236,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCS(=O)(=O)CC3)C)C(=O)N[C@@H](C)C(C)(C)C,-0.68131073
136935627,CCC(CC)NC(=O)C1=C(N(N=C1)C2=CC=CC=C2)NS(=O)(=O)C3CCCC3,-2.657577319
136935795,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)NC(C)C(C)(C)C,-1.896196279
136935796,CC1=NN(C(=C1C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2CCCCC2)C3=CC=CC=C3,-1.826813732
136935797,CC1=NN(C(=C1C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2=CC=C(C=C2)C(F)(F)F)C3=CC=C(C=C3)F,-1.866461092
136935818,COC1=CC2=C(C=C1)C=CC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,-0.510322708
136935977,C1=CC(=CN=C1)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,-2.15490196
136936002,C1=CC=C(C=C1)[C@H](CNC2=CC=C(C=C2)CCNC[C@@H](C3=CC(=C(C=C3)O)NC=O)O)O,-0.545612533
136936016,CC1=CC(=CC=C1)CN2C=CN3C2=NC(=CC3=O)N4CCOCC4,-0.924818145
136936157,COC1=CC(=C(C=C1NC(=O)CCC(=O)O)S(=O)(=O)NCC2=CC=CC=C2N3CCC(CC3)CC(=O)O)OC,-1.059483515
136936646,CC(C1=CC=CC=C1)(C(=O)OC2CC[N+](CC2)(C)C)N3CCCCC3,-0.107849722
136937431,CC1=CC2=C(C=C1)N(C(=C2SC3=CC=C(C=C3)S(=O)(=O)C)C)CC(=O)O,-2.091514981
136937967,CC1=NC=CC(=C1)CCC[N+]23CCC(CC2)[C@H](C3)OC(=O)[C@](C)(C4=CC=CC=C4)N5CCCCC5,-0.114582235
136938026,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)[C@@H]3CCCC4=CC=CC=C34)NC,-1.170053304
136938108,CC1=C(C(=C(N1)C(=O)NC2CCN(CC2)C3=NC=C(S3)C(=O)O)Cl)Cl,-1.53313238
136938346,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCN(CC3)CC(F)(F)F)C)C(=O)N[C@@H](C)C(C)(C)C,-0.933674075
136938712,CCC(CC)NC(=O)C1=C(N(N=C1)C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,-1.8569852
136938920,CCC(C)NC(=O)C1=C(N(N=C1C)C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,-2.229147988
136938951,COC1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,-0.754240644
136938952,COC1=CC2=C(CCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5)C=C1,-1.378823718
136938953,CC1=CC(=O)N(C2=C1C=CC(=C2)OC)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,-0.942714356
136939130,CC1=C(C(=NN1C)C)C2=CC=C(C=C2)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,-2.443697499
136939134,COCC#CC1=CC(=CC=C1)C2(C3=NCC(CN3C(=N2)N)(F)F)C4=CC=C(C=C4)OC(F)F,-1.954677021
136939300,CC(C)N(C1=CC=CC=C1)S(=O)(=O)C2=C(C=C(C(=C2)NC(=O)C)OC)OC,-2.301029996
136939633,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)CCC3=CC=CC=C3)NC,-0.483068191
136939844,CC(C)(C)NC(=O)C1=CC(=C(C=C1)OC2=C(C=C(C(=C2)F)CC(=O)O)Cl)NS(=O)(=O)C3=C(C=C(C=C3)C4CC4)Cl,-2.823908741
136940589,C=CC(=O)N1CCC[C@H](C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,-1.46470588
136941153,C1CN(CCN1)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)Cl,-1.571865206
136941191,CC1=NC=C(C=C1)CCC[N+]23CCC(CC2)[C@H](C3)OC(=O)[C@](C)(C4=CC=CC=C4)N5CCCCC5,-0.855425792
136941239,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCCN(C2)CCC3=CC=CC=C3)NC,-0.581864502
136941240,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=C(C=C2)F)C(C)(C)C)NC,-1.105683937
136941242,C[C@@H](C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)CCC2=CC=C(C=C2)[N+](=O)[O-])C(C)(C)C)NC,-0.581864502
136941256,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)COCC(=O)O)OC)OC,-0.57446578
136941257,CC1CCC2=CC=CC=C2N1S(=O)(=O)C3=C(C=C(C(=C3)NC(=O)CCC(=O)O)OC)OC,-0.729554092
136941304,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC(=O)NC4=CC=CC=N4)N5CCCCC5,-0.933674075
136941449,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)CC3=CC=CC=C3)NC,-0.291154362
136941450,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)C(=O)C3=CC=CC=C3)NC,-0.258375742
136941503,COC(=O)[C@@H]1[C@H]2CC[C@H](N2CCCF)C[C@@H]1C3=CC=C(C=C3)I,-0.697236292
136941555,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCC3)C)C(=O)N[C@@H](C)C(C)(C)C,-1.73754891
136941556,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCCC3)C)C(=O)N[C@@H](C)C(C)(C)C,-1.669586227
136941557,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C(C)COC)C)C(=O)N[C@@H](C)C(C)(C)C,-1.077793723
136941558,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3CCN(CC3)C)C)C(=O)N[C@@H](C)C(C)(C)C,-0.342848498
136941668,CCN1C(=C(C(=N1)C)C(=O)N[C@@H](C)C(C)(C)C)NS(=O)(=O)C2=CC=C(C=C2)C,-1.787812396
136942111,CCN(C1CCCCC1)C(=O)C2=C(N(N=C2)C3=CC=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)C5=CN=CO5,-1.886056648
136942112,CCC(CC)NC(=O)C1=C(N(N=C1C)C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C,-2.30980392
136942113,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)NC4CCCCC4,-2.853871964
136942114,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C)C(=O)NCC(C)(C)C,-2.086186148
136942154,COC1=NC=C2C=CC(=O)N(C2=C1)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCCO5,-0.779107751
136942344,C1=CC(=CC=C1C2=C(C=NC=C2)Cl)C3=C(C(=O)C4=C(N3)C=CN=C4)C#N,-2.259637311
136942380,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=C(C(=CC=C4)Cl)Cl,-1.436518915
136942382,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC(=CC=C4)F,-0.657774771
136942413,CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,-2.065501549
136942494,COC1=CC(=C(C=C1NC(=O)CCC(=O)O)S(=O)(=O)NCC2=CC=CC=C2N3CCCCC3)OC,-0.5172693
136942495,COC1=CC(=C(C=C1NC(=O)CCC(=O)O)S(=O)(=O)NCC2=CC=CC=C2N3CCC(CC3)C(=O)O)OC,-0.713319031
136943852,CC1=C(C2=C(N1CC(=O)O)C=CC=C2S(=O)(=O)C)SC3=CC=C(C=C3)Cl,-1.455931956
136943853,CC1=C(C2=C(C=CC=C2N1CC(=O)O)NS(=O)(=O)C)SC3=CC=C(C=C3)Cl,-1.982966661
136943854,CC1=C(C2=C(C=CC=C2N1CC(=O)O)C3=CC=CC=C3)SC4=CC=C(C=C4)Cl,-2.494850022
136944524,C[C@](C1=CC=CC=C1)(C(=O)O[C@H]2C[N+]3(CCC2CC3)CC(=O)NC4=NC=NC=C4)N5CCCCC5,-0.889747083
136944848,CCC(CC)NC(=O)C1=C(N(N=C1C)C(C)C)NS(=O)(=O)C2=CC=C(C=C2)C,-1.455931956
136945285,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NN2C3=CC=CC=C3)C(F)(F)F)C(=O)N[C@@H](C)C(C)(C)C,-2.366531544
136945326,COC1=CC2=C(COC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5)C=C1,-0.589222767
136945551,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC(=CC=C4)Cl,-0.996108834
136945697,COC1=CC(=C(C=C1NC(=O)CCC(=O)O)S(=O)(=O)NCC2=CC=CC=C2N3CCC(CC3)CO)OC,-0.394264106
136946033,CC1=CC2=C(C=C1)N=C(O2)C[N+]34CCC(CC3)[C@H](C4)OC(=O)[C@](C)(C5=CC=CC=C5)N6CCCCC6,-1.151810883
160666764,COC1=NC(=CN=C1NS(=O)(=O)C2=CC=C(S2)Cl)Br,-2.886056648
160666821,CNC1=C2C(=NC=C1Br)N=C(N2)C3=CC=C(C=C3)OCCN4CCCCC4,-0.951558196
160666823,CNC1=C2C(=NC=C1Br)N=C(N2)C3=CC=C(C=C3)OCCN4CCN(CC4)C,-1.416801226
